CODIGO MUNICIPIO IBGE;NOME ENTE;NOTA-GERAL;FAIXA GERAL; I-EDUC;FAIXA;I-SAUDE;FAIXA; I-PLANEJAMENTO;FAIXA; I-FISCAL;FAIXA; I-AMBIENTE;FAIXA; I-CIDADE;FAIXA;I-GOV-TI;FAIXA
2100907;Araioses;51.14;C+;74.0;B;63.0;B;25.0;C;53.96;C+;24.0;C;60.0;B;51.0;C+
5001243;ARAL MOREIRA;58.95;C+;53.0;C+;76.0;B+;25.77;C;88.75;B+;60.0;B;40.0;C;45.0;C
2902203;ARAMARI                                                     ;54.33;C+;60.0;B;84.0;B+;27.88;C;69.0;B;21.0;C;40.0;C;41.0;C
4300851;ARAMBARÉ;52.82;C+;59.0;C+;61.0;B;35.77;C;52.32;C+;34.0;C;97.0;A;59.0;C+
2100956;Arame;32.7;C;27.0;C;68.0;B;0.0;C;20.0;C;40.0;C;37.0;C;77.0;B+
2700300;Arapiraca;56.51;C+;58.0;C+;66.0;B;25.0;C;75.05;B+;52.0;C+;50.0;C+;80.0;B+
1702307;Arapoema;46.82;C;40.0;C;90.0;A;32.31;C;48.81;C;26.0;C;10.0;C;30.0;C
4101507;ARAPONGAS;78.47;B+;80.0;B+;90.0;A;75.58;B+;65.04;B;85.0;B+;90.0;A;67.0;B
4101606;ARAPOTI;61.52;B;77.0;B+;72.0;B;25.0;C;76.58;B+;32.0;C;87.0;B+;77.0;B+
5101258;ARAPUTANGA;61.54;B;66.0;B;68.0;B;50.0;C+;80.71;B+;26.0;C;50.0;C+;70.0;B
4201307;Araquari;61.92;B;72.0;B;59.0;C+;26.15;C;80.71;B+;73.0;B;82.0;B+;59.0;C+
2500908;Arara;53.71;C+;50.0;C+;83.0;B+;26.54;C;79.75;B+;42.0;C;0.0;C;33.0;C
4201406;Araranguá;70.72;B;77.0;B+;92.0;A;37.12;C;89.5;B+;40.0;C;80.0;B+;72.0;B
2301257;ARARENDÁ;49.17;C;56.0;C+;63.0;B;22.93;C;69.65;B;39.0;C;30.0;C;29.0;C
2101004;Arari;53.12;C+;65.0;B;66.0;B;38.85;C;52.02;C+;39.0;C;47.0;C;50.0;C+
4300877;ARARICÁ;66.6;B;56.0;C+;95.0;A;50.0;C+;80.0;B+;35.0;C;70.0;B;68.0;B
2301307;ARARIPE;55.66;C+;63.0;B;74.0;B;35.58;C;69.71;B;22.0;C;33.0;C;67.0;B
2601102;Araripina;57.8;C+;73.0;B;63.0;B;50.0;C+;43.0;C;59.0;C+;60.0;B;62.0;B
3300209;Araruama;58.07;C+;72.0;B;64.0;B;25.0;C;62.33;B;64.0;B;77.0;B+;63.0;B
4101705;ARARUNA;68.96;B;61.0;B;73.0;B;91.92;A;66.64;B;53.0;C+;55.0;C+;48.0;C
2501005;Araruna;57.16;C+;64.0;B;80.0;B+;34.23;C;50.8;C+;42.0;C;82.0;B+;61.0;B
2902252;ARATACA                                                     ;49.23;C;61.0;B;82.0;B+;25.38;C;58.0;C+;13.0;C;0.0;C;53.0;C+
4300901;ARATIBA;68.08;B;70.0;B;90.0;A;25.0;C;86.42;B+;65.0;B;87.0;B+;59.0;C+
2301406;ARATUBA;50.53;C+;45.0;C;69.0;B;25.38;C;74.29;B;53.0;C+;5.0;C;45.0;C
2902302;ARATUÍPE                                                    ;53.6;C+;58.0;C+;80.0;B+;26.92;C;57.06;C+;39.0;C;30.0;C;76.0;B+
4101804;ARAUCARIA;64.59;B;75.0;B+;76.0;B+;25.0;C;69.21;B;88.0;B+;75.0;B+;60.0;B
2800407;Arauá;53.9;C+;60.0;B;68.0;B;25.0;C;50.0;C+;60.0;B;80.0;B+;66.0;B
2500809;Araçagi;46.44;C;49.0;C;81.0;B+;25.0;C;59.71;C+;19.0;C;0.0;C;32.0;C
2601052;Araçoiaba;53.45;C+;54.0;C+;81.0;B+;30.0;C;60.0;B;41.0;C;45.0;C;42.0;C
5201603;Araçu;50.65;C+;66.0;B;76.0;B+;25.0;C;45.26;C;51.0;C+;10.0;C;52.0;C+
2902054;ARAÇÁS                                                      ;53.18;C+;59.0;C+;74.0;B;25.19;C;65.47;B;62.0;B;0.0;C;45.0;C
2601201;Arcoverde;54.7;C+;55.0;C+;81.0;B+;26.73;C;70.0;B;54.0;C+;7.0;C;48.0;C
3300225;Areal;61.35;B;63.0;B;74.0;B;25.0;C;68.75;B;82.0;B+;90.0;A;50.0;C+
2501104;Areia;45.56;C;49.0;C;62.0;B;25.0;C;61.28;B;11.0;C;60.0;B;40.0;C
2401107;Areia Branca;56.05;C+;59.0;C+;71.0;B;25.0;C;80.0;B+;46.0;C;20.0;C;69.0;B
2800506;Areia Branca;53.25;C+;67.0;B;55.0;C+;25.0;C;70.0;B;79.0;B+;10.0;C;29.0;C
2501153;Areia de Baraúnas;51.34;C+;56.0;C+;81.0;B+;29.04;C;70.39;B;28.0;C;0.0;C;25.0;C
2501203;Areial;44.31;C;45.0;C;60.0;B;30.38;C;63.68;B;24.0;C;0.0;C;42.0;C
5101308;ARENÁPOLIS;45.1;C;44.0;C;72.0;B;40.0;C;40.0;C;33.0;C;10.0;C;42.0;C
5202353;Arenópolis;45.75;C;64.0;B;59.0;C+;50.0;C+;43.51;C;9.0;C;0.0;C;31.0;C
5101407;ARIPUANÃ;52.12;C+;69.0;B;60.0;B;26.15;C;63.71;B;53.0;C+;0.0;C;61.0;B
1100023;Ariquemes;54.2;C+;41.0;C;63.0;B;31.73;C;76.25;B+;75.0;B+;20.0;C;66.0;B
4101853;ARIRANHA DO IVAI;53.19;C+;51.0;C+;72.0;B;50.0;C+;67.68;B;9.0;C;35.0;C;48.0;C
3300233;Armacao dos Buzios;64.03;B;76.0;B+;81.0;B+;25.0;C;72.17;B;66.0;B;62.0;B;70.0;B
4201505;Armazém;61.54;B;54.0;C+;90.0;A;30.77;C;79.43;B+;54.0;C+;67.0;B;39.0;C
2301505;ARNEIROZ;45.99;C;45.0;C;58.0;C+;0.0;C;74.2;B;47.0;C;78.0;B+;39.0;C
2200905;AROAZES;53.37;C+;72.0;B;61.0;B;30.58;C;60.0;B;27.0;C;87.0;B+;32.0;C
2501302;Aroeiras;53.96;C+;56.0;C+;73.0;B;29.04;C;90.0;A;20.0;C;20.0;C;27.0;C
2200954;AROEIRAS DO ITAIM;43.01;C;54.0;C+;47.0;C;35.0;C;67.05;B;7.0;C;0.0;C;34.0;C
2201002;ARRAIAL;53.13;C+;37.0;C;82.0;B+;39.62;C;68.51;B;38.0;C;40.0;C;38.0;C
3300258;Arraial do Cabo;57.46;C+;71.0;B;72.0;B;39.04;C;50.0;C+;36.0;C;82.0;B+;67.0;B
1702406;Arraias;56.7;C+;45.0;C;91.0;A;50.0;C+;60.0;B;22.0;C;33.0;C;73.0;B
4301008;ARROIO DO MEIO;67.75;B;75.0;B+;81.0;B+;47.5;C;80.0;B+;49.0;C;63.0;B;60.0;B
4301073;ARROIO DO PADRE;63.4;B;57.0;C+;93.0;A;24.04;C;79.73;B+;62.0;B;80.0;B+;49.0;C
4301057;ARROIO DO SAL;58.06;C+;61.0;B;65.0;B;32.88;C;87.67;B+;20.0;C;57.0;C+;78.0;B+
4301206;ARROIO DO TIGRE;59.75;C+;57.0;C+;73.0;B;50.0;C+;60.0;B;66.0;B;55.0;C+;48.0;C
4301107;ARROIO DOS RATOS;51.98;C+;53.0;C+;68.0;B;25.0;C;72.4;B;38.0;C;33.0;C;57.0;C+
4301305;ARROIO GRANDE;59.99;C;67.0;B;70.0;B;28.46;C;90.0;A;26.0;C;70.0;B;56.0;C+
4201604;Arroio Trinta;68.58;B;67.0;B;89.0;B+;51.15;C+;83.01;B+;36.0;C;85.0;B+;54.0;C+
5202502;Aruanã;56.82;C+;76.0;B+;92.0;A;37.12;C;60.25;B;22.0;C;0.0;C;31.0;C
4201653;Arvoredo;66.73;B;51.0;C+;93.0;A;48.65;C;88.25;B+;33.0;C;85.0;B+;60.0;B
4301404;ARVOREZINHA;64.95;B;70.0;B;85.0;B+;50.0;C+;76.24;B+;40.0;C;55.0;C+;39.0;C
2401206;Arês;48.82;C;35.0;C;77.0;B+;25.58;C;70.0;B;51.0;C+;0.0;C;44.0;C
4201703;Ascurra;58.58;C+;65.0;B;86.0;B+;25.0;C;65.63;B;41.0;C;78.0;B+;45.0;C
4101903;ASSAI;66.45;B;83.0;B+;92.0;A;29.23;C;61.5;B;47.0;C;100.0;A;72.0;B
2301604;ASSARÉ;54.77;C+;49.0;C;68.0;B;50.0;C+;75.12;B+;26.0;C;20.0;C;55.0;C+
1200054;Assis Brasil;23.35;C;38.0;C;28.0;C;0.0;C;20.0;C;25.0;C;52.0;C+;21.0;C
4102000;ASSIS CHATEAUBRIAND;67.28;B;68.0;B;94.0;A;13.65;C;86.25;B+;74.0;B;90.0;A;60.0;B
2400208;Assu;50.68;C+;50.0;C+;57.0;C+;26.15;C;70.0;B;31.0;C;73.0;B;66.0;B
2201051;ASSUNCAO DO PIAUI;52.37;C+;69.0;B;76.0;B+;25.0;C;71.59;B;2.0;C;30.0;C;47.0;C
2501351;Assunção;52.96;C+;55.0;C+;82.0;B+;35.19;C;60.86;B;41.0;C;0.0;C;45.0;C
4102109;ASTORGA;67.51;B;64.0;B;89.0;B+;29.81;C;82.0;B+;66.0;B;90.0;A;69.0;B
4102208;ATALAIA;62.34;B;89.0;B+;71.0;B;14.62;C;81.08;B+;49.0;C;65.0;B;61.0;B
2700409;Atalaia;49.59;C;41.0;C;74.0;B;25.0;C;53.2;C+;38.0;C;90.0;A;53.0;C+
1300201;ATALAIA DO NORTE;56.45;C+;78.0;B+;76.0;B+;0.0;C;78.0;B+;61.0;B;60.0;B;19.0;C
4201802;Atalanta;69.69;B;82.0;B+;95.0;A;28.46;C;80.74;B+;68.0;B;65.0;B;48.0;C
3200706;Atilio Vivacqua;71.34;B;72.0;B;68.0;B;75.77;B+;70.95;B;65.0;B;90.0;A;60.0;B
1702554;Augustinópolis;59.78;C+;60.0;B;78.0;B+;32.88;C;77.75;B+;76.0;B+;0.0;C;49.0;C
1500909;Augusto Corrêa;48.91;C;44.0;C;79.0;B+;27.5;C;56.79;C+;45.0;C;0.0;C;59.0;C+
4301503;AUGUSTO PESTANA;60.23;B;50.0;C+;79.0;B+;31.92;C;88.25;B+;51.0;C+;63.0;B;43.0;C
2902401;AURELINO LEAL                                               ;45.74;C;54.0;C+;73.0;B;34.23;C;52.46;C+;9.0;C;0.0;C;42.0;C
5202601;Aurilândia;51.26;C+;62.0;B;90.0;A;31.25;C;42.29;C;33.0;C;0.0;C;57.0;C+
2301703;AURORA;49.54;C;45.0;C;72.0;B;25.96;C;66.5;B;39.0;C;28.0;C;47.0;C
4201901;Aurora;47.56;C;76.0;B+;0.0;C;50.0;C+;76.31;B+;9.0;C;85.0;B+;39.0;C
1500958;Aurora do Pará;56.8;C+;53.0;C+;82.0;B+;50.0;C+;57.5;C+;56.0;C+;20.0;C;34.0;C
1702703;Aurora do Tocantins;61.43;B;64.0;B;77.0;B+;25.77;C;76.4;B+;74.0;B;53.0;C+;55.0;C+
1300300;AUTAZES;57.82;C+;47.0;C;84.0;B+;28.08;C;70.0;B;65.0;B;68.0;B;42.0;C
2201101;AVELINO LOPES;50.52;C+;55.0;C+;58.0;C+;33.08;C;48.0;C;56.0;C+;40.0;C;82.0;B+
5202809;Avelinópolis;45.14;C;46.0;C;88.0;B+;25.0;C;42.19;C;31.0;C;0.0;C;36.0;C
2101103;Axixá;45.0;C;33.0;C;41.0;C;50.0;C+;70.0;B;47.0;C;0.0;C;30.0;C
2100055;Açailândia;51.43;C+;71.0;B;78.0;B+;25.0;C;41.42;C;18.0;C;72.0;B;59.0;C+
1703008;Babaçulândia;53.66;C+;55.0;C+;62.0;B;46.54;C;70.0;B;49.0;C;5.0;C;36.0;C
2101202;Bacabal;47.35;C;48.0;C;62.0;B;25.0;C;46.25;C;45.0;C;72.0;B;60.0;B
2101251;Bacabeira;47.91;C;64.0;B;66.0;B;34.04;C;55.0;C+;24.0;C;0.0;C;34.0;C
2101301;Bacuri;33.2;C;50.0;C+;48.0;C;0.0;C;50.0;C+;32.0;C;0.0;C;8.0;C
2101350;Bacurituba;51.71;C+;51.0;C+;79.0;B+;37.88;C;62.67;B;36.0;C;0.0;C;40.0;C
1501105;Bagre;47.36;C;49.0;C;69.0;B;25.0;C;58.82;C+;41.0;C;20.0;C;38.0;C
2902500;BAIANÓPOLIS                                                 ;48.69;C;62.0;B;62.0;B;25.0;C;59.44;C+;34.0;C;30.0;C;42.0;C
2902609;BAIXA GRANDE                                                ;50.85;C+;65.0;B;84.0;B+;3.85;C;58.89;C+;41.0;C;40.0;C;48.0;C
2201150;BAIXA GRANDE DO RIBEIRO;66.4;B;77.0;B+;90.0;A;39.23;C;85.5;B+;60.0;B;0.0;C;41.0;C
2301802;BAIXIO;44.53;C;36.0;C;53.0;C+;39.42;C;70.0;B;32.0;C;0.0;C;33.0;C
3200805;Baixo Guandu;55.43;C+;60.0;B;61.0;B;27.31;C;60.83;B;58.0;C+;90.0;A;66.0;B
1501204;Baião;50.12;C+;46.0;C;62.0;B;50.0;C+;55.86;C+;16.0;C;75.0;B+;40.0;C
5203104;Baliza;47.7;C;75.0;B+;80.0;B+;0.0;C;60.0;B;31.0;C;0.0;C;32.0;C
4201950;Balneário Arroio do Silva;62.15;B;65.0;B;90.0;A;33.65;C;69.34;B;48.0;C;73.0;B;42.0;C
4202057;Balneário Barra do Sul;56.39;C+;60.0;B;84.0;B+;29.81;C;64.87;B;25.0;C;60.0;B;63.0;B
4202008;Balneário Camboriú;65.61;B;56.0;C+;83.0;B+;35.77;C;71.77;B;81.0;B+;90.0;A;74.0;B
4202073;Balneário Gaivota;70.28;B;77.0;B+;81.0;B+;35.38;C;92.0;A;68.0;B;82.0;B+;46.0;C
4301636;BALNEÁRIO PINHAL;57.21;C+;63.0;B;62.0;B;25.0;C;88.04;B+;33.0;C;68.0;B;58.0;C+
4212809;Balneário Piçarras;60.65;B;54.0;C+;95.0;A;25.0;C;58.0;C+;68.0;B;83.0;B+;66.0;B
4220000;Balneário Rincão;57.4;C+;56.0;C+;88.0;B+;30.38;C;69.36;B;26.0;C;60.0;B;61.0;B
4102307;BALSA NOVA;74.62;B;54.0;C+;89.0;B+;75.58;B+;87.5;B+;68.0;B;58.0;C+;74.0;B
2101400;Balsas;41.92;C;40.0;C;64.0;B;28.27;C;42.33;C;38.0;C;0.0;C;64.0;B
2301851;BANABUIÚ;56.7;C+;59.0;C+;66.0;B;25.0;C;70.5;B;66.0;B;50.0;C+;70.0;B
2501500;Bananeiras;48.05;C;55.0;C+;65.0;B;30.77;C;50.75;C+;42.0;C;15.0;C;56.0;C+
4202081;Bandeirante;51.26;C+;64.0;B;84.0;B+;2.12;C;76.18;B+;14.0;C;45.0;C;47.0;C
5001508;BANDEIRANTES;35.94;C;50.0;C+;54.0;C+;0.0;C;58.18;C+;2.0;C;20.0;C;46.0;C
1703057;Bandeirantes do Tocantins;65.27;B;73.0;B;93.0;A;31.35;C;78.0;B+;68.0;B;10.0;C;58.0;C+
1501253;Bannach;51.3;C+;54.0;C+;70.0;B;50.0;C+;60.0;B;13.0;C;30.0;C;34.0;C
2902658;BANZAÊ                                                      ;49.63;C;55.0;C+;81.0;B+;30.38;C;60.0;B;13.0;C;10.0;C;51.0;C+
2501534;Baraúna;52.22;C+;61.0;B;69.0;B;34.62;C;76.47;B+;7.0;C;5.0;C;61.0;B
2401453;Baraúna;49.2;C;34.0;C;41.0;C;50.0;C+;69.0;B;28.0;C;80.0;B+;72.0;B
2301901;BARBALHA;45.85;C;55.0;C+;72.0;B;0.0;C;74.0;B;22.0;C;15.0;C;54.0;C+
4102505;BARBOSA FERRAZ;68.54;B;38.0;C;77.0;B+;100.0;A;72.46;B;55.0;C+;60.0;B;51.0;C+
1501303;Barcarena;60.86;B;52.0;C+;64.0;B;30.77;C;81.77;B+;73.0;B;95.0;A;62.0;B
2401503;Barcelona;52.94;C+;54.0;C+;70.0;B;25.0;C;76.43;B+;38.0;C;33.0;C;48.0;C
1300409;BARCELOS;36.98;C;48.0;C;60.0;B;25.0;C;42.92;C;18.0;C;0.0;C;0.0;C
2902708;BARRA                                                       ;55.95;C+;54.0;C+;80.0;B+;30.77;C;61.74;B;42.0;C;60.0;B;69.0;B
4202099;Barra Bonita;62.03;B;64.0;B;93.0;A;44.42;C;80.0;B+;14.0;C;40.0;C;47.0;C
2201176;BARRA D ALCANTARA;46.29;C;49.0;C;89.0;B+;14.81;C;47.64;C;14.0;C;53.0;C+;43.0;C
2902807;BARRA DA ESTIVA                                             ;49.34;C;60.0;B;77.0;B+;25.0;C;55.71;C+;22.0;C;33.0;C;39.0;C
2601300;Barra de Guabiraba;62.25;B;53.0;C+;85.0;B+;50.0;C+;66.0;B;46.0;C;100.0;A;37.0;C
2501609;Barra de Santa Rosa;45.65;C;46.0;C;75.0;B+;25.0;C;53.0;C+;42.0;C;0.0;C;33.0;C
2501575;Barra de Santana;52.88;C+;47.0;C;85.0;B+;32.5;C;55.89;C+;35.0;C;75.0;B+;31.0;C
2700508;Barra de Santo Antonio;51.73;C+;48.0;C;64.0;B;50.0;C+;68.41;B;32.0;C;0.0;C;49.0;C
2700607;Barra de Sao Miguel;53.56;C+;50.0;C+;82.0;B+;25.0;C;58.29;C+;69.0;B;30.0;C;42.0;C
3200904;Barra de São Francisco;50.57;C+;52.0;C+;51.0;C+;25.0;C;66.33;B;48.0;C;82.0;B+;56.0;C+
2501708;Barra de São Miguel;48.27;C;35.0;C;74.0;B;31.92;C;42.43;C;67.0;B;50.0;C+;48.0;C
2902906;BARRA DO CHOÇA                                              ;50.82;C+;52.0;C+;78.0;B+;25.58;C;60.0;B;39.0;C;15.0;C;61.0;B
2101608;Barra do Corda;55.37;C+;67.0;B;71.0;B;50.0;C+;61.59;B;41.0;C;0.0;C;27.0;C
5101803;BARRA DO GARÇAS;59.98;C+;59.0;C+;82.0;B+;12.88;C;82.04;B+;72.0;B;43.0;C;69.0;B
4301859;BARRA DO GUARITA;62.07;B;71.0;B;66.0;B;50.0;C+;70.36;B;41.0;C;87.0;B+;43.0;C
4102703;BARRA DO JACARE;60.71;B;74.0;B;78.0;B+;35.0;C;41.56;C;75.0;B+;93.0;A;57.0;C+
2903003;BARRA DO MENDES                                             ;48.96;C;50.0;C+;58.0;C+;29.23;C;78.8;B+;34.0;C;0.0;C;47.0;C
1703073;Barra do Ouro;52.83;C+;52.0;C+;74.0;B;25.19;C;74.46;B;46.0;C;30.0;C;32.0;C
3300308;Barra do Pirai;53.7;C+;54.0;C+;55.0;C+;25.0;C;80.0;B+;28.0;C;90.0;A;72.0;B
4301875;BARRA DO QUARAÍ;62.45;B;46.0;C;89.0;B+;28.08;C;80.69;B+;64.0;B;100.0;A;46.0;C
4301925;BARRA DO RIO AZUL;56.53;C+;59.0;C+;69.0;B;50.0;C+;80.67;B+;27.0;C;5.0;C;37.0;C
2903102;BARRA DO ROCHA                                              ;43.03;C;55.0;C+;68.0;B;11.92;C;58.25;C+;18.0;C;20.0;C;32.0;C
2800605;Barra dos Coqueiros;54.26;C+;69.0;B;63.0;B;28.46;C;52.85;C+;65.0;B;50.0;C+;52.0;C+
4301958;BARRA FUNDA;63.71;B;73.0;B;83.0;B+;29.23;C;84.33;B+;48.0;C;67.0;B;33.0;C
3300407;Barra Mansa;59.61;C+;73.0;B;75.0;B+;25.0;C;65.04;B;56.0;C+;62.0;B;66.0;B
4202107;Barra Velha;54.43;C+;56.0;C+;60.0;B;41.92;C;70.73;B;21.0;C;90.0;A;42.0;C
4102604;BARRACAO;60.46;B;61.0;B;79.0;B+;38.85;C;77.71;B+;20.0;C;75.0;B+;68.0;B
4301800;BARRACÃO;66.67;B;62.0;B;80.0;B+;39.23;C;86.14;B+;85.0;B+;52.0;C+;42.0;C
2201200;BARRAS;61.47;B;74.0;B;79.0;B+;28.08;C;66.0;B;68.0;B;48.0;C;57.0;C+
2301950;BARREIRA;53.3;C+;53.0;C+;42.0;C;50.0;C+;61.74;B;87.0;B+;20.0;C;45.0;C
2903201;BARREIRAS                                                   ;45.47;C;44.0;C;60.0;B;28.85;C;51.0;C+;42.0;C;43.0;C;47.0;C
2201309;BARREIRAS DO PIAUI;47.99;C;45.0;C;67.0;B;25.0;C;70.19;B;18.0;C;60.0;B;35.0;C
1300508;BARREIRINHA;51.45;C;23.0;C;59.0;C+;50.0;C+;78.48;B+;59.0;C+;30.0;C;39.0;C
2101707;Barreirinhas;39.18;C;36.0;C;62.0;B;25.0;C;31.14;C;54.0;C+;18.0;C;41.0;C
2601409;Barreiros;52.61;C+;56.0;C+;72.0;B;25.0;C;56.29;C+;54.0;C+;77.0;B+;30.0;C
2302008;BARRO;47.24;C;64.0;B;68.0;B;0.19;C;60.0;B;40.0;C;60.0;B;36.0;C
5203203;Barro Alto;54.44;C+;49.0;C;76.0;B+;25.0;C;73.46;B;61.0;B;20.0;C;53.0;C+
2903235;BARRO ALTO                                                  ;51.24;C+;57.0;C+;76.0;B+;25.19;C;52.0;C+;51.0;C+;47.0;C;35.0;C
2201408;BARRO DURO;41.02;C;43.0;C;53.0;C+;28.65;C;62.43;B;21.0;C;0.0;C;30.0;C
2903300;BARRO PRETO (ex GOV.LOMANTO JUNIOR)                         ;38.88;C;50.0;C+;58.0;C+;0.38;C;69.5;B;13.0;C;0.0;C;40.0;C
2903276;BARROCAS                                                    ;49.07;C;50.0;C+;74.0;B;27.12;C;68.74;B;22.0;C;30.0;C;28.0;C
1703107;Barrolândia;53.09;C+;67.0;B;89.0;B+;29.62;C;54.07;C+;33.0;C;0.0;C;37.0;C
2302057;BARROQUINHA;55.85;C+;56.0;C+;87.0;B+;27.69;C;72.04;B;36.0;C;40.0;C;34.0;C
4302006;BARROS CASSAL;53.93;C+;61.0;B;44.0;C;39.23;C;85.17;B+;56.0;C+;0.0;C;49.0;C
4301651;BARÃO;64.37;B;48.0;C;86.0;B+;50.0;C+;85.58;B+;61.0;B;45.0;C;42.0;C
4301701;BARÃO DE COTEGIPE;66.9;B;51.0;C+;90.0;A;50.0;C+;90.0;A;54.0;C+;67.0;B;39.0;C
2101509;Barão de Grajaú;54.96;C+;42.0;C;68.0;B;100.0;A;32.07;C;41.0;C;33.0;C;16.0;C
4301750;BARÃO DO TRIUNFO;58.65;C+;67.0;B;83.0;B+;31.35;C;76.17;B+;41.0;C;15.0;C;46.0;C
5001904;BATAGUASSU;60.33;B;69.0;B;100.0;A;5.58;C;59.07;C+;69.0;B;82.0;B+;52.0;C+
2700706;Batalha;50.95;C+;50.0;C+;65.0;B;25.0;C;80.0;B+;35.0;C;30.0;C;39.0;C
2201507;BATALHA;49.3;C;58.0;C+;82.0;B+;25.77;C;61.24;B;7.0;C;5.0;C;59.0;C+
5002001;BATAYPORÃ;55.51;C+;64.0;B;74.0;B;26.73;C;54.57;C+;38.0;C;85.0;B+;72.0;B
2302107;BATURITÉ;61.9;B;41.0;C;86.0;B+;50.0;C+;70.0;B;48.0;C;97.0;A;57.0;C+
2501807;Bayeux;48.99;C;25.0;C;89.0;B+;25.0;C;49.43;C;59.0;C+;70.0;B;38.0;C
2501401;Baía da Traição;50.06;C+;54.0;C+;77.0;B+;31.92;C;63.61;B;26.0;C;20.0;C;23.0;C
2401404;Baía Formosa;50.02;C+;62.0;B;64.0;B;17.88;C;61.71;B;62.0;B;30.0;C;24.0;C
2302206;BEBERIBE;47.95;C;57.0;C+;47.0;C;25.0;C;68.5;B;58.0;C+;15.0;C;38.0;C
2302305;BELA CRUZ;60.82;B;52.0;C+;68.0;B;50.0;C+;78.86;B+;56.0;C+;65.0;B;44.0;C
5002100;BELA VISTA;51.1;C+;54.0;C+;67.0;B;25.0;C;60.0;B;39.0;C;75.0;B+;45.0;C
4102752;BELA VISTA DA CAROBA;66.17;B;77.0;B+;72.0;B;41.35;C;89.5;B+;53.0;C+;45.0;C;53.0;C+
5203302;Bela Vista de Goiás;57.39;C+;59.0;C+;77.0;B+;25.0;C;79.22;B+;52.0;C+;25.0;C;58.0;C+
2101772;Bela Vista do Maranhão;40.12;C;51.0;C+;64.0;B;28.27;C;37.57;C;26.0;C;0.0;C;27.0;C
4102802;BELA VISTA DO PARAISO;78.31;B+;65.0;B;83.0;B+;88.65;B+;84.41;B+;68.0;B;90.0;A;56.0;C+
2201556;BELA VISTA DO PIAUI;42.41;C;51.0;C+;67.0;B;40.0;C;42.29;C;2.0;C;5.0;C;38.0;C
4202131;Bela Vista do Toldo;60.85;B;58.0;C+;87.0;B+;46.73;C;78.0;B+;26.0;C;38.0;C;48.0;C
2700805;Belem;46.46;C;74.0;B;77.0;B+;28.46;C;33.86;C;16.0;C;0.0;C;44.0;C
2201572;BELEM DO PIAUI;63.36;B;81.0;B+;68.0;B;50.0;C+;81.57;B+;46.0;C;5.0;C;48.0;C
3300456;Belford Roxo;52.41;C+;62.0;B;49.0;C;25.0;C;60.78;B;46.0;C;97.0;A;72.0;B
4202156;Belmonte;58.73;C+;57.0;C+;93.0;A;25.0;C;85.88;B+;16.0;C;55.0;C+;44.0;C
2903409;BELMONTE                                                    ;50.33;C+;58.0;C+;79.0;B+;25.0;C;54.38;C+;14.0;C;67.0;B;46.0;C
2903508;BELO CAMPO                                                  ;59.11;C+;67.0;B;69.0;B;41.54;C;69.5;B;67.0;B;20.0;C;40.0;C
2601706;Belo Jardim;53.72;C+;53.0;C+;79.0;B+;25.58;C;60.0;B;39.0;C;73.0;B;53.0;C+
2700904;Belo Monte;51.66;C+;50.0;C+;79.0;B+;31.54;C;47.77;C;58.0;C+;50.0;C+;34.0;C
1501451;Belterra;44.77;C;26.0;C;73.0;B;25.0;C;58.11;C+;36.0;C;65.0;B;30.0;C
2101731;Belágua;43.92;C;63.0;B;58.0;C+;25.0;C;46.11;C;39.0;C;0.0;C;32.0;C
1501402;Belém;72.53;B;87.0;B+;93.0;A;34.42;C;78.0;B+;58.0;C+;90.0;A;75.0;B+
2501906;Belém;54.79;C+;46.0;C;84.0;B+;25.0;C;62.71;B;58.0;C+;73.0;B;36.0;C
2601508;Belém de Maria;51.69;C+;50.0;C+;85.0;B+;30.0;C;49.71;C;32.0;C;68.0;B;43.0;C
2601607;Belém de São Francisco;47.05;C;56.0;C+;62.0;B;27.88;C;59.14;C+;44.0;C;0.0;C;33.0;C
2502003;Belém do Brejo do Cruz;61.53;B;76.0;B+;93.0;A;43.65;C;51.73;C+;39.0;C;50.0;C+;45.0;C
2201606;BENEDITINOS;41.19;C;57.0;C+;55.0;C+;5.96;C;50.0;C+;38.0;C;30.0;C;46.0;C
2101806;Benedito Leite;41.53;C;57.0;C+;90.0;A;25.0;C;28.9;C;2.0;C;0.0;C;23.0;C
4202206;Benedito Novo;62.89;B;44.0;C;87.0;B+;40.96;C;88.25;B+;38.0;C;83.0;B+;58.0;C+
1501501;Benevides;69.32;B;93.0;A;82.0;B+;46.35;C;89.25;B+;55.0;C+;0.0;C;34.0;C
1300607;BENJAMIN CONSTANT;52.0;C+;55.0;C+;50.0;C+;34.62;C;69.14;B;56.0;C+;80.0;B+;13.0;C
4302055;BENJAMIN CONSTANT DO SUL;59.52;C+;61.0;B;67.0;B;41.35;C;78.75;B+;53.0;C+;55.0;C+;37.0;C
2401602;Bento Fernandes;45.65;C;46.0;C;62.0;B;21.25;C;64.0;B;14.0;C;70.0;B;42.0;C
4302105;BENTO GONÇALVES;64.89;B;71.0;B;73.0;B;28.27;C;75.42;B+;76.0;B+;77.0;B+;78.0;B+
2101905;Bequimão;51.76;C+;48.0;C;78.0;B+;29.23;C;63.07;B;41.0;C;52.0;C+;28.0;C
2502052;Bernardino Batista;59.8;C+;60.0;B;82.0;B+;43.08;C;62.18;B;66.0;B;30.0;C;45.0;C
